Name,Age,Profession,Raw_Details,Profile_URL
Rochette,,,Lazare,https://communards-1871.fr/index.php?page=fiches/notice&individu=27930&liste=liste_nominative_R
Rochette,,,Lise,https://communards-1871.fr/index.php?page=fiches/notice&individu=22877&liste=liste_nominative_R
Rochette,,,Paul Louis Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=28350&liste=liste_nominative_R
Rochier,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=29732&liste=liste_nominative_R
Rochlitzer,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=28505&liste=liste_nominative_R
Rochon,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=34347&liste=liste_nominative_R
Rochon,,,Charles Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=6282&liste=liste_nominative_R
Rochut,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=8805&liste=liste_nominative_R
Rocque,,,Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=34096&liste=liste_nominative_R
Rocque,,,Louis Guillaume,https://communards-1871.fr/index.php?page=fiches/notice&individu=24050&liste=liste_nominative_R
Rocquencourt,,,Désiré Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=36774&liste=liste_nominative_R
Rocton,,,Louis Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=24885&liste=liste_nominative_R
"Roda, ép. Berthelot",,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=24559&liste=liste_nominative_R
Rodde,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=38686&liste=liste_nominative_R
Rodde,,,Joseph Ferdinand,https://communards-1871.fr/index.php?page=fiches/notice&individu=26125&liste=liste_nominative_R
Rode,,,Lucien Alexis,https://communards-1871.fr/index.php?page=fiches/notice&individu=13654&liste=liste_nominative_R
Rode,,,Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=36758&liste=liste_nominative_R
Rodermont,,,Alphonse Désiré,https://communards-1871.fr/index.php?page=fiches/notice&individu=27448&liste=liste_nominative_R
Rodet,,,Jacques,https://communards-1871.fr/index.php?page=fiches/notice&individu=25139&liste=liste_nominative_R
Rodez,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=32526&liste=liste_nominative_R
Rodier,,,Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=1462&liste=liste_nominative_R
Rodier,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=31970&liste=liste_nominative_R
Rodier,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=4160&liste=liste_nominative_R
Rodier,,,Claude,https://communards-1871.fr/index.php?page=fiches/notice&individu=27645&liste=liste_nominative_R
Rodier,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=35783&liste=liste_nominative_R
Rodier,,,Pierre Henri Fortuné,https://communards-1871.fr/index.php?page=fiches/notice&individu=27447&liste=liste_nominative_R
Rodier,,,Prosper Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=37725&liste=liste_nominative_R
Rodolphe,,,Joseph Edouard,https://communards-1871.fr/index.php?page=fiches/notice&individu=21413&liste=liste_nominative_R
Rodolphe,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=21412&liste=liste_nominative_R
Rodolphe,,dit François,"Mathias, dit François",https://communards-1871.fr/index.php?page=fiches/notice&individu=15834&liste=liste_nominative_R
Rodot,,,Charles Edouard,https://communards-1871.fr/index.php?page=fiches/notice&individu=21279&liste=liste_nominative_R
Rodrigues,,,Georges David,https://communards-1871.fr/index.php?page=fiches/notice&individu=14393&liste=liste_nominative_R
Rodrigues,,,Lucien Benjamin,https://communards-1871.fr/index.php?page=fiches/notice&individu=11610&liste=liste_nominative_R
Rodschildt,,,Lina,https://communards-1871.fr/index.php?page=fiches/notice&individu=22878&liste=liste_nominative_R
Roébé,,,Joséphine,https://communards-1871.fr/index.php?page=fiches/notice&individu=23622&liste=liste_nominative_R
Roehrig,,,Philippe,https://communards-1871.fr/index.php?page=fiches/notice&individu=32630&liste=liste_nominative_R
Roemer,,,Bernard,https://communards-1871.fr/index.php?page=fiches/notice&individu=17766&liste=liste_nominative_R
Roemer,,,François Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=16744&liste=liste_nominative_R
"Roffé, ép. Petit",,,Elise,https://communards-1871.fr/index.php?page=fiches/notice&individu=356&liste=liste_nominative_R
Rogé,,,Antoine Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=4246&liste=liste_nominative_R
Rogeard,,,Augustin Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=9981&liste=liste_nominative_R
Rogennemuser,,,Edmond,https://communards-1871.fr/index.php?page=fiches/notice&individu=28040&liste=liste_nominative_R
Rogeon,,,Eugène Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=42019&liste=liste_nominative_R
Roger,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=12979&liste=liste_nominative_R
Roger,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=12978&liste=liste_nominative_R
Roger,,,Albert Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=37298&liste=liste_nominative_R
Roger,,,Alexandre Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=27440&liste=liste_nominative_R
Roger,,,Alexandre Jules,https://communards-1871.fr/index.php?page=fiches/notice&individu=7715&liste=liste_nominative_R
Roger,,,Alexis Eusèbe,https://communards-1871.fr/index.php?page=fiches/notice&individu=21414&liste=liste_nominative_R
Roger,,,Alfred Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=28095&liste=liste_nominative_R
Roger,,,Ambroise,https://communards-1871.fr/index.php?page=fiches/notice&individu=4483&liste=liste_nominative_R
Roger,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=41949&liste=liste_nominative_R
Roger,,,Athanase Doré,https://communards-1871.fr/index.php?page=fiches/notice&individu=4161&liste=liste_nominative_R
Roger,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=11973&liste=liste_nominative_R
Roger,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=22634&liste=liste_nominative_R
Roger,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=37502&liste=liste_nominative_R
Roger,,,Charles Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=594&liste=liste_nominative_R
Roger,,,Emile,https://communards-1871.fr/index.php?page=fiches/notice&individu=12977&liste=liste_nominative_R
Roger,,,Emile Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=11974&liste=liste_nominative_R
Roger,,,Emmanuel,https://communards-1871.fr/index.php?page=fiches/notice&individu=1465&liste=liste_nominative_R
Roger,,,Ernest,https://communards-1871.fr/index.php?page=fiches/notice&individu=41707&liste=liste_nominative_R
Roger,,,Henri,https://communards-1871.fr/index.php?page=fiches/notice&individu=31245&liste=liste_nominative_R
Roger,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=41186&liste=liste_nominative_R
Roger,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=12983&liste=liste_nominative_R
Roger,,,Jean François Sévère,https://communards-1871.fr/index.php?page=fiches/notice&individu=1694&liste=liste_nominative_R
Roger,,,Jean Théophile,https://communards-1871.fr/index.php?page=fiches/notice&individu=29473&liste=liste_nominative_R
Roger,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=40330&liste=liste_nominative_R
Roger,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=36176&liste=liste_nominative_R
Roger,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=22583&liste=liste_nominative_R
Roger,,,Jules,https://communards-1871.fr/index.php?page=fiches/notice&individu=12295&liste=liste_nominative_R
Roger,,,Jules Georges,https://communards-1871.fr/index.php?page=fiches/notice&individu=33823&liste=liste_nominative_R
Roger,,,Léon François,https://communards-1871.fr/index.php?page=fiches/notice&individu=12984&liste=liste_nominative_R
Roger,,,Léon Philippe,https://communards-1871.fr/index.php?page=fiches/notice&individu=12982&liste=liste_nominative_R
Roger,,,Léopold Frédéric,https://communards-1871.fr/index.php?page=fiches/notice&individu=11378&liste=liste_nominative_R
Roger,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=23911&liste=liste_nominative_R
Roger,,,Louis Arthur,https://communards-1871.fr/index.php?page=fiches/notice&individu=12222&liste=liste_nominative_R
Roger,,,Louis Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=6061&liste=liste_nominative_R
Roger,,,Louis Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=5593&liste=liste_nominative_R
Roger,,,Narcisse Etienne,https://communards-1871.fr/index.php?page=fiches/notice&individu=1464&liste=liste_nominative_R
Roger,,,Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=21031&liste=liste_nominative_R
Roger,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=39597&liste=liste_nominative_R
Roger,,,Pierre Casimir Désiré,https://communards-1871.fr/index.php?page=fiches/notice&individu=5540&liste=liste_nominative_R
Roger,,,Prosper,https://communards-1871.fr/index.php?page=fiches/notice&individu=33733&liste=liste_nominative_R
Roger,,,Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=10190&liste=liste_nominative_R
Rogerie,,,Eugène Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=19441&liste=liste_nominative_R
Rogier,,,Augustin Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=14640&liste=liste_nominative_R
Rogier,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=41950&liste=liste_nominative_R
Rogier,,,Léon Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=24675&liste=liste_nominative_R
Rogier,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=13013&liste=liste_nominative_R
Rogir,,,Mathias,https://communards-1871.fr/index.php?page=fiches/notice&individu=19144&liste=liste_nominative_R
Rogissard,,,Marie Catherine,https://communards-1871.fr/index.php?page=fiches/notice&individu=2212&liste=liste_nominative_R
Rogisset,,,Théodore,https://communards-1871.fr/index.php?page=fiches/notice&individu=36714&liste=liste_nominative_R
Rognant,,,Louis Henri,https://communards-1871.fr/index.php?page=fiches/notice&individu=4445&liste=liste_nominative_R
Rognon,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=36757&liste=liste_nominative_R
Rogon,,,Mathurin,https://communards-1871.fr/index.php?page=fiches/notice&individu=38026&liste=liste_nominative_R
Rogowski,,,Maximilien,https://communards-1871.fr/index.php?page=fiches/notice&individu=7977&liste=liste_nominative_R
Rogue,,,Vincent,https://communards-1871.fr/index.php?page=fiches/notice&individu=33632&liste=liste_nominative_R
Roguelin,,,Jules,https://communards-1871.fr/index.php?page=fiches/notice&individu=16185&liste=liste_nominative_R
Roguet,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=9157&liste=liste_nominative_R
Rohard,,,Maurice Félix,https://communards-1871.fr/index.php?page=fiches/notice&individu=26550&liste=liste_nominative_R
Rohart,,,Henri Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=5649&liste=liste_nominative_R
Rohaut,,,Henri Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=9502&liste=liste_nominative_R
Rohaut,,,Ulysse Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=26359&liste=liste_nominative_R
Rohée,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=14352&liste=liste_nominative_R
Rohmer,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=27928&liste=liste_nominative_R
Rohr,,,Michel,https://communards-1871.fr/index.php?page=fiches/notice&individu=25142&liste=liste_nominative_R
Rohr,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=34043&liste=liste_nominative_R
Roiffin,,,Camille,https://communards-1871.fr/index.php?page=fiches/notice&individu=31183&liste=liste_nominative_R
Roig,,,François Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=24521&liste=liste_nominative_R
Roillet,,,Florentin,https://communards-1871.fr/index.php?page=fiches/notice&individu=38718&liste=liste_nominative_R
Roinet,,,Louis Eugène Stanislas,https://communards-1871.fr/index.php?page=fiches/notice&individu=25726&liste=liste_nominative_R
Roisin,,,Alexandre Etienne,https://communards-1871.fr/index.php?page=fiches/notice&individu=37373&liste=liste_nominative_R
Roisin,,,Désiré Isidore,https://communards-1871.fr/index.php?page=fiches/notice&individu=37157&liste=liste_nominative_R
Roisse,,,Henry,https://communards-1871.fr/index.php?page=fiches/notice&individu=39143&liste=liste_nominative_R
Roitlophe,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=36264&liste=liste_nominative_R
Roix,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=15490&liste=liste_nominative_R
Rojard,,,Samuel,https://communards-1871.fr/index.php?page=fiches/notice&individu=32329&liste=liste_nominative_R
Rol,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=29975&liste=liste_nominative_R
Roland,,,Hippolyte,https://communards-1871.fr/index.php?page=fiches/notice&individu=30820&liste=liste_nominative_R
Roland,,,Louis Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=20772&liste=liste_nominative_R
Roland,,,Paul,https://communards-1871.fr/index.php?page=fiches/notice&individu=25589&liste=liste_nominative_R
Roland,,,Philogène,https://communards-1871.fr/index.php?page=fiches/notice&individu=23853&liste=liste_nominative_R
Roland,,,Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=29073&liste=liste_nominative_R
Roland,,,Victor Ernest,https://communards-1871.fr/index.php?page=fiches/notice&individu=2895&liste=liste_nominative_R
Rolants,,,Henri ou Paul Henry,https://communards-1871.fr/index.php?page=fiches/notice&individu=8027&liste=liste_nominative_R
Role,,,Emile,https://communards-1871.fr/index.php?page=fiches/notice&individu=25152&liste=liste_nominative_R
Rolet,,,Louis Barthélémy,https://communards-1871.fr/index.php?page=fiches/notice&individu=658&liste=liste_nominative_R
Rolhauzer,,,Georges,https://communards-1871.fr/index.php?page=fiches/notice&individu=35977&liste=liste_nominative_R
Rolin,,,Jean Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=16806&liste=liste_nominative_R
Rolin,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=17836&liste=liste_nominative_R
Rolla,,,Séraphin,https://communards-1871.fr/index.php?page=fiches/notice&individu=35453&liste=liste_nominative_R
Rolland,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=8030&liste=liste_nominative_R
Rolland,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=8031&liste=liste_nominative_R
Rolland,,,Albert Justin,https://communards-1871.fr/index.php?page=fiches/notice&individu=24815&liste=liste_nominative_R
Rolland,,,André Régis,https://communards-1871.fr/index.php?page=fiches/notice&individu=8028&liste=liste_nominative_R
Rolland,,,Arthur Michel,https://communards-1871.fr/index.php?page=fiches/notice&individu=83&liste=liste_nominative_R
Rolland,,,Ernest,https://communards-1871.fr/index.php?page=fiches/notice&individu=25512&liste=liste_nominative_R
Rolland,,,Eugène Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=17110&liste=liste_nominative_R
Rolland,,,Félix,https://communards-1871.fr/index.php?page=fiches/notice&individu=37444&liste=liste_nominative_R
Rolland,,,François Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=2885&liste=liste_nominative_R
Rolland,,,Georges Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=26971&liste=liste_nominative_R
Rolland,,,Jean Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=41611&liste=liste_nominative_R
Rolland,,,Jean François,https://communards-1871.fr/index.php?page=fiches/notice&individu=19991&liste=liste_nominative_R
Rolland,,,Jean Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=29974&liste=liste_nominative_R
Rolland,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=37274&liste=liste_nominative_R
Rolland,,,Léon,https://communards-1871.fr/index.php?page=fiches/notice&individu=23344&liste=liste_nominative_R
Rolland,,,Léon,https://communards-1871.fr/index.php?page=fiches/notice&individu=27932&liste=liste_nominative_R
Rolland,,,Léon Alfred,https://communards-1871.fr/index.php?page=fiches/notice&individu=24660&liste=liste_nominative_R
Rolland,,,Léon Etienne,https://communards-1871.fr/index.php?page=fiches/notice&individu=39680&liste=liste_nominative_R
Rolland,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=30568&liste=liste_nominative_R
Rolland,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=14798&liste=liste_nominative_R
Rolland,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=5886&liste=liste_nominative_R
Rolland,,,Louis Arsène,https://communards-1871.fr/index.php?page=fiches/notice&individu=8033&liste=liste_nominative_R
Rolland,,,Louis Joseph Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=8032&liste=liste_nominative_R
Rolland,,,Marie Emile Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=22351&liste=liste_nominative_R
Rolland,,,Mathurin,https://communards-1871.fr/index.php?page=fiches/notice&individu=40688&liste=liste_nominative_R
Rolland,,,Philémon,https://communards-1871.fr/index.php?page=fiches/notice&individu=38881&liste=liste_nominative_R
Rolland,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=8029&liste=liste_nominative_R
Rollard,,,Henri,https://communards-1871.fr/index.php?page=fiches/notice&individu=34835&liste=liste_nominative_R
Rollé,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=40328&liste=liste_nominative_R
Rollet,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=20441&liste=liste_nominative_R
Rollet,,,Désiré Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=33729&liste=liste_nominative_R
Rollet,,,Frédéric Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=36936&liste=liste_nominative_R
Rollet,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=1476&liste=liste_nominative_R
Rollet,,,Jean François,https://communards-1871.fr/index.php?page=fiches/notice&individu=29576&liste=liste_nominative_R
Rollet,,,Louis Ernest,https://communards-1871.fr/index.php?page=fiches/notice&individu=4748&liste=liste_nominative_R
Rollet,,,Michel,https://communards-1871.fr/index.php?page=fiches/notice&individu=3056&liste=liste_nominative_R
Rollet,,,Simon,https://communards-1871.fr/index.php?page=fiches/notice&individu=36686&liste=liste_nominative_R
Rollin,,,Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=3644&liste=liste_nominative_R
Rollin,,,Claude,https://communards-1871.fr/index.php?page=fiches/notice&individu=15911&liste=liste_nominative_R
Rollin,,,Claude Félix,https://communards-1871.fr/index.php?page=fiches/notice&individu=14363&liste=liste_nominative_R
Rollin,,,Claude Ferréol,https://communards-1871.fr/index.php?page=fiches/notice&individu=10216&liste=liste_nominative_R
Rollin,,,Edouard Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=25513&liste=liste_nominative_R
Rollin,,,Eugène Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=3881&liste=liste_nominative_R
Rollin,,,Eugène Albert,https://communards-1871.fr/index.php?page=fiches/notice&individu=39153&liste=liste_nominative_R
Rollin,,,Nicolas Martin,https://communards-1871.fr/index.php?page=fiches/notice&individu=21715&liste=liste_nominative_R
Rollin,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=21032&liste=liste_nominative_R
Rollin,,,Pierre Camille,https://communards-1871.fr/index.php?page=fiches/notice&individu=14364&liste=liste_nominative_R
Rollinat,,,André,https://communards-1871.fr/index.php?page=fiches/notice&individu=28597&liste=liste_nominative_R
Rollion,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=19654&liste=liste_nominative_R
Rollot,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=8806&liste=liste_nominative_R
Rollot,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=23425&liste=liste_nominative_R
Rollot,,,René,https://communards-1871.fr/index.php?page=fiches/notice&individu=38371&liste=liste_nominative_R
"Rollot, ép. Larché",,,Lydie,https://communards-1871.fr/index.php?page=fiches/notice&individu=25641&liste=liste_nominative_R
Rols,,,Achille,https://communards-1871.fr/index.php?page=fiches/notice&individu=9263&liste=liste_nominative_R
Romagny,,,Nicolas Ferdinand,https://communards-1871.fr/index.php?page=fiches/notice&individu=2029&liste=liste_nominative_R
Romain,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=24439&liste=liste_nominative_R
Romain,,,Auguste Alfred Léon,https://communards-1871.fr/index.php?page=fiches/notice&individu=16807&liste=liste_nominative_R
Romain,,,Emile,https://communards-1871.fr/index.php?page=fiches/notice&individu=41370&liste=liste_nominative_R
Romain,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=3534&liste=liste_nominative_R
Romain,,,Victor Alfred,https://communards-1871.fr/index.php?page=fiches/notice&individu=19146&liste=liste_nominative_R
Romain,,,Victor Alphonse,https://communards-1871.fr/index.php?page=fiches/notice&individu=36627&liste=liste_nominative_R
Roman,,,Augustine,https://communards-1871.fr/index.php?page=fiches/notice&individu=23846&liste=liste_nominative_R
Romand,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=19328&liste=liste_nominative_R
Romand,,,Jean Etienne Aldegrain,https://communards-1871.fr/index.php?page=fiches/notice&individu=5938&liste=liste_nominative_R
Romane,,,Pierre Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=39369&liste=liste_nominative_R
Romaneix,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=8658&liste=liste_nominative_R
Romanet,,,Alphonse,https://communards-1871.fr/index.php?page=fiches/notice&individu=36995&liste=liste_nominative_R
Romanet,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=20343&liste=liste_nominative_R
Romanetti,,,Paul Gérôme,https://communards-1871.fr/index.php?page=fiches/notice&individu=8047&liste=liste_nominative_R
"Romanie, ép. Vanoye",,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=23798&liste=liste_nominative_R
Romanowski,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=4442&liste=liste_nominative_R
Rombaut,,,François Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=16252&liste=liste_nominative_R
Rombeaux,,,Paul Constant,https://communards-1871.fr/index.php?page=fiches/notice&individu=41441&liste=liste_nominative_R
Rombi,,,Georges,https://communards-1871.fr/index.php?page=fiches/notice&individu=26769&liste=liste_nominative_R
Rombos,,,Hilaire Barthélémy,https://communards-1871.fr/index.php?page=fiches/notice&individu=24412&liste=liste_nominative_R
Rome,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=41092&liste=liste_nominative_R
Rome,,,Jean Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=39955&liste=liste_nominative_R
Romer,,,Jérémie,https://communards-1871.fr/index.php?page=fiches/notice&individu=25602&liste=liste_nominative_R
Romère,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=10971&liste=liste_nominative_R
Romeron,,,Jean François,https://communards-1871.fr/index.php?page=fiches/notice&individu=22750&liste=liste_nominative_R
Romeuf,,,Durand,https://communards-1871.fr/index.php?page=fiches/notice&individu=28006&liste=liste_nominative_R
Romeyer,,,Antoine Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=24491&liste=liste_nominative_R
Romieu,,,Eugène Charles Valéry,https://communards-1871.fr/index.php?page=fiches/notice&individu=15419&liste=liste_nominative_R
Romme,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=19204&liste=liste_nominative_R
Rommerue,,,Emile,https://communards-1871.fr/index.php?page=fiches/notice&individu=29976&liste=liste_nominative_R
Rommetin,,,Emile Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=17708&liste=liste_nominative_R
Rompant,,,Gustave,https://communards-1871.fr/index.php?page=fiches/notice&individu=39956&liste=liste_nominative_R
Romulus,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=19966&liste=liste_nominative_R
Romyn,,,Pierre Paul,https://communards-1871.fr/index.php?page=fiches/notice&individu=26326&liste=liste_nominative_R
Ronceray,,,Léopold,https://communards-1871.fr/index.php?page=fiches/notice&individu=33382&liste=liste_nominative_R
Roncet,,,Paul,https://communards-1871.fr/index.php?page=fiches/notice&individu=41951&liste=liste_nominative_R
Rondault,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=17079&liste=liste_nominative_R
Rondeau,,,André,https://communards-1871.fr/index.php?page=fiches/notice&individu=42981&liste=liste_nominative_R
Rondeau,,,André Eutrope,https://communards-1871.fr/index.php?page=fiches/notice&individu=35716&liste=liste_nominative_R
Rondeau,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=3573&liste=liste_nominative_R
Rondeau,,,François Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=20851&liste=liste_nominative_R
Rondeau,,,Jean Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=1463&liste=liste_nominative_R
Rondeau,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=36857&liste=liste_nominative_R
Rondeau,,,Pierre Ferdinand,https://communards-1871.fr/index.php?page=fiches/notice&individu=40336&liste=liste_nominative_R
Rondel,,,André Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=4806&liste=liste_nominative_R
Rondel,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=25590&liste=liste_nominative_R
Rondel,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=27438&liste=liste_nominative_R
Rondel,,,Pierre Jean Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=21298&liste=liste_nominative_R
Rondet,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=23813&liste=liste_nominative_R
Rongier,,,Gabriel,https://communards-1871.fr/index.php?page=fiches/notice&individu=15414&liste=liste_nominative_R
Rongier,,,Marc Antoine Hippolyte,https://communards-1871.fr/index.php?page=fiches/notice&individu=24405&liste=liste_nominative_R
Ronginiol,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=10967&liste=liste_nominative_R
Ronne,,,Camille Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=42346&liste=liste_nominative_R
Ronseret,,,Frédéric,https://communards-1871.fr/index.php?page=fiches/notice&individu=37059&liste=liste_nominative_R
Ronsse,,,Louis Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=19019&liste=liste_nominative_R
Rontey,,,Jean René,https://communards-1871.fr/index.php?page=fiches/notice&individu=41610&liste=liste_nominative_R
Roob,,,Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=36894&liste=liste_nominative_R
Rooms,,,Charles Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=33451&liste=liste_nominative_R
Ropart,,,Charles Yves,https://communards-1871.fr/index.php?page=fiches/notice&individu=37520&liste=liste_nominative_R
Ropillose,,,Jean Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=36755&liste=liste_nominative_R
Roque,,,Gabriel,https://communards-1871.fr/index.php?page=fiches/notice&individu=39982&liste=liste_nominative_R
Roquecave,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=29733&liste=liste_nominative_R
Roquefort,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=37648&liste=liste_nominative_R
Roquejoffre,,,Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=18799&liste=liste_nominative_R
Roquelle,,,Edmond,https://communards-1871.fr/index.php?page=fiches/notice&individu=28981&liste=liste_nominative_R
Roques,,,Adrien,https://communards-1871.fr/index.php?page=fiches/notice&individu=14538&liste=liste_nominative_R
